StateAB,County,Population,EQ_Loss,EQ_pca,EQ_risk,Fire_Loss,Fire_pca,Fire_risk,Flood_Loss,Flood_pca,Flood_risk,Hurricane_Loss,Hurricane_pca,Hurricane_risk,Mud_Loss,Mud_pca,Mud_risk,Other_Loss,Other_pca,Other_risk,Storm_Loss,Storm_pca,Storm_risk,Tornado_Loss,Tornado_pca,Tornado_risk
TN,Washington,122979,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,566782.95,4.608778328,2,0,0,1
GA,Berrien,19286,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,89062.77,4.618001141,2,0,0,1
WI,Walworth,102228,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,473732,4.634072857,2,0,0,1
IN,Benton,8854,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,39799.6,4.495098261,2,0,0,1
AL,Colbert,54428,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,252333.05,4.636088962,2,0,0,1
CT,Middlesex,165676,0,0,1,0,0,1,0,0,1,3417997,20.63061035,2,0,0,1,0,0,1,778601.66,4.69954405,2,0,0,1
FL,Gilchrist,16939,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,79801,4.711080937,2,0,0,1
IN,Hancock,70002,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,336498.98,4.806990943,2,0,0,1
WI,Manitowoc,81442,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,392389.57,4.818024729,2,0,0,1
IN,Lawrence,46134,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,224942.97,4.87586097,2,0,0,1
TX,Madison,13664,0,0,1,0,0,1,0,0,1,158602.07,11.60729435,2,0,0,1,0,0,1,68028.39,4.978658519,2,0,0,1
NJ,Monmouth,630380,0,0,1,0,0,1,0,0,1,437913380.4,694.6815895,3,0,0,1,0,0,1,3153481.17,5.002508281,2,0,0,1
NY,Oneida,234878,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1177182.18,5.011887789,2,0,0,1
TX,Angelina,86771,0,0,1,0,0,1,0,0,1,1795215.15,20.68911445,2,0,0,1,0,0,1,435002.48,5.013224234,2,0,0,1
TX,Fannin,33915,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,158218.74,4.665155241,2,0,0,1
NJ,Morris,492276,0,0,1,0,0,1,0,0,1,38966627.53,79.15605784,2,0,0,1,0,0,1,2498033.1,5.074456403,2,0,0,1
IL,Jersey,22985,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,103281.96,4.493450511,2,0,0,1
TN,Obion,31807,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,142490.35,4.479842488,2,0,0,1
IN,Pike,12845,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,50276.78,3.914112884,2,0,0,1
NC,Camden,9980,0,0,1,0,0,1,0,0,1,247070.16,24.75652906,2,0,0,1,0,0,1,39077.33,3.915564128,2,0,0,1
FL,Washington,24896,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,99359.68,3.990989717,2,0,0,1
IN,Floyd,74578,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,299874.36,4.020949342,2,0,0,1
IA,Dallas,66135,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,268330.11,4.057308687,2,0,0,1
MN,Polk,31600,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,129137.67,4.086635127,2,0,0,1
IL,Randolph,33476,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,137805.6,4.11654917,2,0,0,1
CT,Windham,118428,0,0,1,0,0,1,0,0,1,376341.64,3.17780964,2,0,0,1,0,0,1,489581.46,4.134000912,2,0,0,1
IN,Ohio,6128,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,25517.7,4.164115535,2,0,0,1
WV,Roane,14926,0,0,1,0,0,1,3226251.7,216.1497856,2,0,0,1,0,0,1,0,0,1,66962.96,4.486329894,2,0,0,1
VT,Lamoille,24475,0,0,1,0,0,1,0,0,1,149195.02,6.09581287,2,0,0,1,0,0,1,102280.32,4.178971195,2,0,0,1
NJ,Somerset,323444,0,0,1,0,0,1,0,0,1,24359058.03,75.31151615,2,0,0,1,0,0,1,1361922.97,4.210691712,2,0,0,1
IN,Warrick,59689,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,252655.11,4.232858818,2,0,0,1
MS,Rankin,141617,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,601490.44,4.247303925,2,0,0,1
IN,Perry,19338,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,82451.16,4.263686007,2,0,0,1
MT,Garfield,1206,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5156.14,4.275406302,2,0,0,1
ND,Williams,22398,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,97816.67,4.367205554,2,0,0,1
TN,Knox,432226,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1895102.8,4.384518284,2,0,0,1
OK,Hughes,14003,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,61728.34,4.408222524,2,0,0,1
AL,Covington,37765,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,167302.28,4.430088177,2,0,0,1
FL,Duval,864263,0,0,1,0,0,1,0,0,1,1299333.07,1.503400088,2,0,0,1,0,0,1,3632921.27,4.203490454,2,0,0,1
MO,Macon,15566,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,60737.65,3.901943338,2,0,0,1
IN,Marshall,47051,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,239082,5.081337272,2,0,0,1
KY,Owen,10841,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,55254.48,5.096806568,2,0,0,1
AR,Scott,11233,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,62160.46,5.533736313,2,0,0,1
AR,Dallas,8116,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,45052.07,5.551018975,2,0,0,1
NY,Chemung,88830,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,499352.82,5.621443431,2,0,0,1
TX,Henderson,78532,0,0,1,108994.83,1.387903402,2,180536.26,2.298887842,2,0,0,1,0,0,1,0,0,1,441617.34,5.623406255,2,0,0,1
NJ,Gloucester,288288,0,0,1,0,0,1,0,0,1,6795253.96,23.57106074,2,0,0,1,0,0,1,1628287.76,5.648128816,2,0,0,1
WV,Tucker,7141,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,40623.8,5.688811091,2,0,0,1
MO,Gasconade,15222,0,0,1,0,0,1,174061.7,11.43487715,2,0,0,1,0,0,1,0,0,1,87077.44,5.720499277,2,0,0,1
MS,Leake,23805,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,137267.87,5.766346146,2,0,0,1
KY,Christian,73955,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,428171.34,5.789619904,2,0,0,1
IN,Rush,17392,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,96031.15,5.521570262,2,0,0,1
IN,Harrison,39364,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,231727.37,5.886784117,2,0,0,1
TN,Claiborne,32213,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,190789.77,5.922756961,2,0,0,1
KY,Wayne,20813,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,125063.9,6.008931918,2,0,0,1
NJ,Cumberland,156898,0,0,1,0,0,1,0,0,1,7814029.61,49.80324548,2,0,0,1,0,0,1,946283.79,6.031203648,2,0,0,1
NC,Wilson,81234,0,0,1,0,0,1,0,0,1,1221316.23,15.03454502,2,0,0,1,0,0,1,492769.2,6.066046237,2,0,0,1
MO,Greene,275174,0,0,1,0,0,1,572340.52,2.079922231,2,0,0,1,0,0,1,0,0,1,1677540.15,6.096288712,2,0,0,1
TX,Frio,17217,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,106379.67,6.178757623,2,0,0,1
AR,Benton,221339,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1369346.05,6.18664605,2,0,0,1
IN,Marion,903393,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5642395.26,6.245781471,2,0,0,1
WI,Ozaukee,86395,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,540284.99,6.253660397,2,0,0,1
IL,DeKalb,105160,0,0,1,0,0,1,228756.2,2.175315709,2,0,0,1,0,0,1,0,0,1,620328.76,5.898904146,2,0,0,1
MT,Cascade,81327,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,414195.68,5.09296642,2,0,0,1
IA,Taylor,6317,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,34650.54,5.485284154,2,0,0,1
MT,Yellowstone,147972,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,806051.65,5.447325508,2,0,0,1
MO,St. Charles,360485,0,0,1,0,0,1,581358.15,1.61271107,2,0,0,1,0,0,1,0,0,1,1843251.13,5.113253339,2,0,0,1
KY,Anderson,21421,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,110853.34,5.174984361,2,0,0,1
AL,Talladega,82291,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,425871.82,5.175193156,2,0,0,1
OR,Polk,75403,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,390482.32,5.178604565,2,0,0,1
TN,Marshall,30617,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,158642.36,5.181512232,2,0,0,1
GA,McIntosh,14333,0,0,1,0,0,1,0,0,1,261571.82,18.24962115,2,0,0,1,0,0,1,74341.98,5.18677039,2,0,0,1
NC,Brunswick,107431,0,0,1,0,0,1,0,0,1,360012.86,3.351107781,2,0,0,1,0,0,1,557842.59,5.192566298,2,0,0,1
FL,Gadsden,46389,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,242834.5,5.23474315,2,0,0,1
TN,Cannon,13801,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,72325,5.240562278,2,0,0,1
MT,Powell,7027,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,38407.96,5.465769176,2,0,0,1
TX,Cherokee,50845,0,0,1,0,0,1,63730.28,1.253422755,2,798868.54,15.71184069,2,0,0,1,0,0,1,268588.84,5.282502508,2,0,0,1
GA,Newton,99958,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,532645.12,5.328689249,2,0,0,1
MO,Harrison,8957,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,47929.04,5.351014849,2,0,0,1
KY,Larue,14193,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,76178.37,5.367319806,2,0,0,1
WV,Jackson,29211,0,0,1,0,0,1,132198.46,4.525639656,2,0,0,1,0,0,1,0,0,1,157621.12,5.39595084,2,0,0,1
AR,Boone,36903,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,199248.82,5.399258055,2,0,0,1
GA,Ware,36312,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,196410.06,5.408957369,2,0,0,1
WA,Clallam,71404,0,0,1,0,0,1,47954.28,0.671590947,2,0,0,1,0,0,1,0,0,1,386299.94,5.410060221,2,0,0,1
AR,Logan,22353,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,121204.63,5.422298126,2,0,0,1
FL,Hendry,39140,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,212552.11,5.430559785,2,0,0,1
MO,Christian,77422,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,410912.26,5.307435354,2,0,0,1
AL,Lee,140247,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,542519.99,3.868317968,2,0,0,1
TX,Wharton,41280,0,0,1,0,0,1,534962.59,12.95936507,2,0,0,1,0,0,1,0,0,1,155243.07,3.760733285,2,0,0,1
MS,Sunflower,29450,0,0,1,0,0,1,128705.87,4.370318166,2,0,0,1,0,0,1,0,0,1,110581.3,3.754882852,2,0,0,1
GA,Troup,67044,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,157243.37,2.345375723,2,0,0,1
TX,Brazoria,313166,0,0,1,0,0,1,8344474.42,26.64553119,2,36028193.52,115.0450353,2,0,0,1,0,0,1,736136.71,2.350627814,2,0,0,1
TX,Fort Bend,585375,0,0,1,0,0,1,9218591.88,15.74818173,2,11310568.88,19.32191993,2,0,0,1,0,0,1,1409217.77,2.407376075,2,0,0,1
MO,Johnson,52595,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,127513.44,2.424440346,2,0,0,1
GA,Greene,15994,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,38967.6,2.436388646,2,0,0,1
VT,Addison,36821,0,0,1,0,0,1,0,0,1,776440.2,21.0868852,2,0,0,1,0,0,1,91605.04,2.487847696,2,0,0,1
NC,Halifax,54691,0,0,1,0,0,1,0,0,1,2112502.83,38.6261511,2,0,0,1,0,0,1,137543.4,2.51491836,2,0,0,1
MT,Missoula,109299,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,276822.75,2.532710729,2,0,0,1
KY,Spencer,17061,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,44228.05,2.592348045,2,0,0,1
GA,Laurens,48434,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,111893.4,2.310224223,2,0,0,1
MS,Leflore,32317,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,83877.13,2.595449144,2,0,0,1
NE,Jefferson,7547,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,19788.96,2.622096197,2,0,0,1
FL,Manatee,322833,0,0,1,0,0,1,0,0,1,513370.04,1.590203108,2,0,0,1,0,0,1,850004.52,2.632954252,2,0,0,1
IN,Elkhart,197559,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,523782.18,2.651269646,2,0,0,1
IN,Cass,38966,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,103580.52,2.658228199,2,0,0,1
TN,Cumberland,56053,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,149238.68,2.662456604,2,0,0,1
TX,Red River,12860,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,34333.31,2.669775272,2,0,0,1
GA,Dougherty,94565,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,252806.49,2.673362132,2,0,0,1
GA,Emanuel,22598,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,60523.27,2.67825781,2,0,0,1
TX,Harrison,65631,0,0,1,31173.14,0.47497585,2,3270909.87,49.83787951,2,456503.6,6.955609392,2,0,0,1,0,0,1,176863.57,2.69481754,2,0,0,1
AL,Lamar,14564,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,38046.31,2.612353062,2,0,0,1
OK,Wagoner,73085,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,197577.86,2.703398235,2,0,0,1
TN,Giles,29485,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,66950.8,2.270673224,2,0,0,1
TX,Johnson,150934,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,331672.31,2.197465846,2,0,0,1
TX,Hood,51182,0,0,1,0,0,1,439788.59,8.592641749,2,0,0,1,0,0,1,0,0,1,102653.05,2.005647493,2,0,0,1
IA,Winnebago,10866,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,21918.19,2.0171351,2,0,0,1
MT,Chouteau,5813,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,11732.83,2.018377774,2,0,0,1
AL,Lauderdale,92709,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,188018.31,2.028048086,2,0,0,1
KY,Elliott,7852,0,0,1,0,0,1,65347.62,8.322417219,2,0,0,1,0,0,1,0,0,1,15988.27,2.036203515,2,0,0,1
IA,Clinton,49116,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,101162.25,2.059659785,2,0,0,1
OR,Yamhill,99193,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,205245.36,2.069151654,2,0,0,1
MO,Callaway,44332,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,92056.36,2.0765217,2,0,0,1
IN,Tippecanoe,172780,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,359958.48,2.083334182,2,0,0,1
WV,Wood,86956,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,192469.13,2.213408275,2,0,0,1
TX,Fayette,24554,0,0,1,88463.22,3.602802802,2,268285.1,10.92632972,2,0,0,1,0,0,1,0,0,1,51441.56,2.095037876,2,0,0,1
IL,Cumberland,11048,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,23357.26,2.114161839,2,0,0,1
CT,Fairfield,916829,0,0,1,0,0,1,0,0,1,67623157.18,73.75765511,2,0,0,1,0,0,1,1943566.71,2.119879181,2,0,0,1
NC,Pitt,168148,0,0,1,0,0,1,0,0,1,4748906.77,28.24242197,2,0,0,1,0,0,1,358917.01,2.134530354,2,0,0,1
TX,Taylor,131506,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,281150.01,2.137925342,2,0,0,1
IN,Switzerland,10613,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,22781.71,2.14658532,2,0,0,1
IN,St. Joseph,266931,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,577650.74,2.164045165,2,0,0,1
TX,Trinity,14585,0,0,1,0,0,1,0,0,1,944317.61,64.74580802,2,0,0,1,0,0,1,31884.63,2.186124786,2,0,0,1
OK,Coal,5925,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,12988.58,2.192165401,2,0,0,1
OK,Creek,69967,0,0,1,10244579.04,146.4201558,5,0,0,1,0,0,1,0,0,1,0,0,1,153424.68,2.192814898,2,0,0,1
KY,Lee,7887,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,16665.38,2.113018892,2,0,0,1
TX,Shelby,25448,0,0,1,0,0,1,246413.92,9.683036781,2,157941.74,6.206450016,2,0,0,1,0,0,1,68863.73,2.706056665,2,0,0,1
IN,Gibson,33503,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,91423.77,2.728823389,2,0,0,1
IN,Posey,25910,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,71399.76,2.75568352,2,0,0,1
IN,Randolph,26171,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,85144.29,3.253383134,2,0,0,1
FL,Martin,146318,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,487208.14,3.3297895,2,0,0,1
TX,Bowie,92565,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,311780.31,3.368231081,2,0,0,1
IN,Spencer,20952,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,70998.03,3.388603952,2,0,0,1
AL,Escambia,38319,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,130053.65,3.393972964,2,0,0,1
NJ,Mercer,366513,0,0,1,0,0,1,0,0,1,7744379.86,21.12989133,2,0,0,1,0,0,1,1246138.25,3.399983766,2,0,0,1
TX,Guadalupe,131533,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,452827.46,3.442690884,2,0,0,1
NC,Wake,900993,0,0,1,0,0,1,0,0,1,500012.77,0.554957441,2,0,0,1,0,0,1,3101898.98,3.442755915,2,0,0,1
FL,Citrus,141236,0,0,1,0,0,1,0,0,1,2037433.73,14.4257394,2,0,0,1,0,0,1,488281.97,3.457206166,2,0,0,1
NJ,Ocean,576567,0,0,1,0,0,1,0,0,1,907049858.8,1573.190729,4,0,0,1,0,0,1,1874329.46,3.250844152,2,0,0,1
WI,Calumet,48971,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,172001.14,3.512306059,2,0,0,1
NC,Martin,24505,0,0,1,0,0,1,0,0,1,765031.06,31.21938625,2,0,0,1,0,0,1,87035.69,3.551752295,2,0,0,1
NJ,Middlesex,809858,0,0,1,0,0,1,0,0,1,83844078,103.529357,2,0,0,1,0,0,1,2890405.13,3.569027076,2,0,0,1
TN,Henry,32330,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,116018.3,3.5885648,2,0,0,1
IA,Ida,7089,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,25500.67,3.597216815,2,0,0,1
KY,Fayette,295803,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1068330.17,3.611627232,2,0,0,1
WV,Wetzel,16583,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,60184.51,3.629289634,2,0,0,1
GA,Colquitt,45498,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,166023.54,3.649029408,2,0,0,1
WV,Pocahontas,8719,0,0,1,0,0,1,344083.23,39.46361165,2,0,0,1,0,0,1,0,0,1,32087.27,3.680154834,2,0,0,1
GA,Camden,50513,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,186692.15,3.695922832,2,0,0,1
FL,Pinellas,916542,0,0,1,0,0,1,0,0,1,222581.27,0.242848958,2,0,0,1,0,0,1,3234665.07,3.529205503,2,0,0,1
KY,Graves,37121,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,120590.45,3.248577625,2,0,0,1
KY,Henry,15416,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,50002.44,3.243541775,2,0,0,1
MS,Oktibbeha,47671,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,153913.11,3.22865285,2,0,0,1
TX,Eastland,18583,0,0,1,0,0,1,410678.66,22.0996965,2,0,0,1,0,0,1,0,0,1,52151.2,2.80639294,2,0,0,1
TX,Erath,37890,0,0,1,0,0,1,112340.64,2.964915281,2,0,0,1,0,0,1,0,0,1,106790.78,2.818442333,2,0,0,1
TX,Williamson,422679,0,0,1,248002.7,0.586740056,2,0,0,1,0,0,1,0,0,1,0,0,1,1200450.5,2.840099697,2,0,0,1
MS,Madison,95203,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,273265.36,2.870344002,2,0,0,1
WV,Webster,9154,0,0,1,0,0,1,4983330.28,544.3882762,3,0,0,1,0,0,1,0,0,1,26279.61,2.870833515,2,0,0,1
TX,Milam,24757,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,71155.03,2.87413782,2,0,0,1
KY,Butler,12690,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,36618.3,2.885602837,2,0,0,1
AL,Coosa,11539,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,33380.76,2.8928642,2,0,0,1
NY,Orange,372813,0,0,1,0,0,1,0,0,1,26074247.07,69.939211,2,0,0,1,0,0,1,1080697.19,2.898764769,2,0,0,1
IA,Poweshiek,18914,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,55515.61,2.93515967,2,0,0,1
FL,Highlands,98786,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,291619.25,2.952030146,2,0,0,1
NE,Platte,32237,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,95997.01,2.977851847,2,0,0,1
MO,Douglas,13684,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,41083.58,3.002307805,2,0,0,1
IL,Kane,515269,0,0,1,0,0,1,2836737.55,5.505352641,2,0,0,1,0,0,1,0,0,1,1574059.17,3.054829943,2,0,0,1
WI,Sheboygan,115507,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,353431.32,3.059825985,2,0,0,1
KY,Hopkins,46920,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,144221.52,3.073774936,2,0,0,1
WV,Mason,27324,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,84660.27,3.098384936,2,0,0,1
IN,Noble,47536,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,150609.94,3.168334315,2,0,0,1
TX,Comal,108472,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,345051.16,3.18101593,2,0,0,1
MS,Jefferson Davis,12487,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,39736.27,3.1822111,2,0,0,1
NY,Schoharie,32749,0,0,1,0,0,1,0,0,1,24137054.58,737.0318049,3,0,0,1,0,0,1,104871.1,3.202268772,2,0,0,1
OH,Ashland,53139,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Burleson,17187,0,0,1,0,0,1,360221.9,20.95897481,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
LA,Bossier,116979,0,0,1,0,0,1,3032354.89,25.92221587,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
PA,Northumberland,94528,0,0,1,0,0,1,5894867.11,62.36106878,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WY,Laramie,91738,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NE,Morrill,5042,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
SD,Deuel,4364,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
WY,Park,28205,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
GA,Madison,28120,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NC,Person,39464,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Collin,782341,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
KS,Trego,3001,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NV,Lincoln,5345,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TX,Rockwall,78337,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NE,Harlan,3423,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
GA,Candler,10998,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
VA,Clarke,14034,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
GA,Dodge,21796,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
NE,Dawes,9182,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
TN,Union,19109,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
